#id,ra,dec
0,0.0,-28.909090909090907
1,1.2413793103448276,-28.909090909090907
2,2.4827586206896552,-28.909090909090907
3,3.724137931034483,-28.909090909090907
4,4.9655172413793105,-28.909090909090907
5,6.206896551724138,-28.909090909090907
6,7.448275862068966,-28.909090909090907
7,8.689655172413794,-28.909090909090907
8,9.931034482758621,-28.909090909090907
9,11.172413793103448,-28.909090909090907
10,12.413793103448276,-28.909090909090907
11,13.655172413793103,-28.909090909090907
12,14.896551724137932,-28.909090909090907
13,16.13793103448276,-28.909090909090907
14,17.379310344827587,-28.909090909090907
15,18.620689655172416,-28.909090909090907
16,19.862068965517242,-28.909090909090907
17,21.10344827586207,-28.909090909090907
18,22.344827586206897,-28.909090909090907
19,23.586206896551726,-28.909090909090907
20,24.82758620689655,-28.909090909090907
21,26.06896551724138,-28.909090909090907
22,27.310344827586206,-28.909090909090907
23,28.551724137931036,-28.909090909090907
24,29.793103448275865,-28.909090909090907
25,31.03448275862069,-28.909090909090907
26,32.27586206896552,-28.909090909090907
27,33.51724137931034,-28.909090909090907
28,34.758620689655174,-28.909090909090907
29,36.0,-28.909090909090907
30,37.24137931034483,-28.909090909090907
31,38.48275862068965,-28.909090909090907
32,39.724137931034484,-28.909090909090907
33,40.96551724137932,-28.909090909090907
34,42.20689655172414,-28.909090909090907
35,43.44827586206897,-28.909090909090907
36,44.689655172413794,-28.909090909090907
37,45.931034482758626,-28.909090909090907
38,47.17241379310345,-28.909090909090907
39,48.41379310344828,-28.909090909090907
40,49.6551724137931,-28.909090909090907
41,50.896551724137936,-28.909090909090907
42,52.13793103448276,-28.909090909090907
43,53.379310344827594,-28.909090909090907
44,54.62068965517241,-28.909090909090907
45,55.862068965517246,-28.909090909090907
46,57.10344827586207,-28.909090909090907
47,58.344827586206904,-28.909090909090907
48,59.58620689655173,-28.909090909090907
49,60.82758620689656,-28.909090909090907
50,62.06896551724138,-28.909090909090907
51,63.31034482758621,-28.909090909090907
52,64.55172413793105,-28.909090909090907
53,65.79310344827587,-28.909090909090907
54,67.03448275862068,-28.909090909090907
55,68.27586206896552,-28.909090909090907
56,69.51724137931035,-28.909090909090907
57,70.75862068965519,-28.909090909090907
58,72.0,-28.909090909090907
59,73.24137931034483,-28.909090909090907
60,74.48275862068967,-28.909090909090907
61,75.72413793103449,-28.909090909090907
62,76.9655172413793,-28.909090909090907
63,78.20689655172414,-28.909090909090907
64,79.44827586206897,-28.909090909090907
65,80.68965517241381,-28.909090909090907
66,81.93103448275863,-28.909090909090907
67,83.17241379310344,-28.909090909090907
68,84.41379310344828,-28.909090909090907
69,85.65517241379311,-28.909090909090907
70,86.89655172413794,-28.909090909090907
71,88.13793103448276,-28.909090909090907
72,89.37931034482759,-28.909090909090907
73,90.62068965517243,-28.909090909090907
74,91.86206896551725,-28.909090909090907
75,93.10344827586206,-28.909090909090907
76,94.3448275862069,-28.909090909090907
77,95.58620689655173,-28.909090909090907
78,96.82758620689656,-28.909090909090907
79,98.06896551724138,-28.909090909090907
80,99.3103448275862,-28.909090909090907
81,100.55172413793105,-28.909090909090907
82,101.79310344827587,-28.909090909090907
83,103.0344827586207,-28.909090909090907
84,104.27586206896552,-28.909090909090907
85,105.51724137931035,-28.909090909090907
86,106.75862068965519,-28.909090909090907
87,108.00000000000001,-28.909090909090907
88,109.24137931034483,-28.909090909090907
89,110.48275862068967,-28.909090909090907
90,111.72413793103449,-28.909090909090907
91,112.96551724137932,-28.909090909090907
92,114.20689655172414,-28.909090909090907
93,115.44827586206898,-28.909090909090907
94,116.68965517241381,-28.909090909090907
95,117.93103448275862,-28.909090909090907
96,119.17241379310346,-28.909090909090907
97,120.41379310344828,-28.909090909090907
98,121.65517241379312,-28.909090909090907
99,122.89655172413794,-28.909090909090907
100,124.13793103448276,-28.909090909090907
101,125.3793103448276,-28.909090909090907
102,126.62068965517243,-28.909090909090907
103,127.86206896551724,-28.909090909090907
104,129.1034482758621,-28.909090909090907
105,130.3448275862069,-28.909090909090907
106,131.58620689655174,-28.909090909090907
107,132.82758620689657,-28.909090909090907
108,134.06896551724137,-28.909090909090907
109,135.31034482758622,-28.909090909090907
110,136.55172413793105,-28.909090909090907
111,137.79310344827587,-28.909090909090907
112,139.0344827586207,-28.909090909090907
113,140.27586206896552,-28.909090909090907
114,141.51724137931038,-28.909090909090907
115,142.75862068965517,-28.909090909090907
116,144.0,-28.909090909090907
117,145.24137931034485,-28.909090909090907
118,146.48275862068965,-28.909090909090907
119,147.7241379310345,-28.909090909090907
120,148.96551724137933,-28.909090909090907
121,150.20689655172413,-28.909090909090907
122,151.44827586206898,-28.909090909090907
123,152.6896551724138,-28.909090909090907
124,153.9310344827586,-28.909090909090907
125,155.17241379310346,-28.909090909090907
126,156.41379310344828,-28.909090909090907
127,157.6551724137931,-28.909090909090907
128,158.89655172413794,-28.909090909090907
129,160.13793103448276,-28.909090909090907
130,161.37931034482762,-28.909090909090907
131,162.6206896551724,-28.909090909090907
132,163.86206896551727,-28.909090909090907
133,165.1034482758621,-28.909090909090907
134,166.3448275862069,-28.909090909090907
135,167.58620689655174,-28.909090909090907
136,168.82758620689657,-28.909090909090907
137,170.06896551724137,-28.909090909090907
138,171.31034482758622,-28.909090909090907
139,172.55172413793105,-28.909090909090907
140,173.79310344827587,-28.909090909090907
141,175.0344827586207,-28.909090909090907
142,176.27586206896552,-28.909090909090907
143,177.51724137931038,-28.909090909090907
144,178.75862068965517,-28.909090909090907
145,180.00000000000003,-28.909090909090907
146,181.24137931034485,-28.909090909090907
147,182.48275862068965,-28.909090909090907
148,183.7241379310345,-28.909090909090907
149,184.96551724137933,-28.909090909090907
150,186.20689655172413,-28.909090909090907
151,187.44827586206898,-28.909090909090907
152,188.6896551724138,-28.909090909090907
153,189.93103448275863,-28.909090909090907
154,191.17241379310346,-28.909090909090907
155,192.41379310344828,-28.909090909090907
156,193.6551724137931,-28.909090909090907
157,194.89655172413794,-28.909090909090907
158,196.13793103448276,-28.909090909090907
159,197.37931034482762,-28.909090909090907
160,198.6206896551724,-28.909090909090907
161,199.86206896551727,-28.909090909090907
162,201.1034482758621,-28.909090909090907
163,202.3448275862069,-28.909090909090907
164,203.58620689655174,-28.909090909090907
165,204.82758620689657,-28.909090909090907
166,206.0689655172414,-28.909090909090907
167,207.31034482758622,-28.909090909090907
168,208.55172413793105,-28.909090909090907
169,209.79310344827587,-28.909090909090907
170,211.0344827586207,-28.909090909090907
171,212.27586206896552,-28.909090909090907
172,213.51724137931038,-28.909090909090907
173,214.75862068965517,-28.909090909090907
174,216.00000000000003,-28.909090909090907
175,217.24137931034485,-28.909090909090907
176,218.48275862068965,-28.909090909090907
177,219.7241379310345,-28.909090909090907
178,220.96551724137933,-28.909090909090907
179,222.20689655172416,-28.909090909090907
180,223.44827586206898,-28.909090909090907
181,224.6896551724138,-28.909090909090907
182,225.93103448275863,-28.909090909090907
183,227.17241379310346,-28.909090909090907
184,228.41379310344828,-28.909090909090907
185,229.6551724137931,-28.909090909090907
186,230.89655172413796,-28.909090909090907
187,232.13793103448276,-28.909090909090907
188,233.37931034482762,-28.909090909090907
189,234.62068965517244,-28.909090909090907
190,235.86206896551724,-28.909090909090907
191,237.1034482758621,-28.909090909090907
192,238.34482758620692,-28.909090909090907
193,239.58620689655172,-28.909090909090907
194,240.82758620689657,-28.909090909090907
195,242.0689655172414,-28.909090909090907
196,243.31034482758625,-28.909090909090907
197,244.55172413793105,-28.909090909090907
198,245.79310344827587,-28.909090909090907
199,247.03448275862073,-28.909090909090907
200,248.27586206896552,-28.909090909090907
201,249.51724137931038,-28.909090909090907
202,250.7586206896552,-28.909090909090907
203,252.0,-28.909090909090907
204,253.24137931034485,-28.909090909090907
205,254.48275862068968,-28.909090909090907
206,255.72413793103448,-28.909090909090907
207,256.9655172413793,-28.909090909090907
208,258.2068965517242,-28.909090909090907
209,259.448275862069,-28.909090909090907
210,260.6896551724138,-28.909090909090907
211,261.93103448275866,-28.909090909090907
212,263.1724137931035,-28.909090909090907
213,264.41379310344826,-28.909090909090907
214,265.65517241379314,-28.909090909090907
215,266.89655172413796,-28.909090909090907
216,268.13793103448273,-28.909090909090907
217,269.3793103448276,-28.909090909090907
